Image,Color_1,Percentage_1,Color_2,Percentage_2,Color_3,Percentage_3,Color_4,Percentage_4,Color_5,Percentage_5,Color_6,Percentage_6,Color_7,Percentage_7,Color_8,Percentage_8,Color_9,Percentage_9,Color_10,Percentage_10
colorbar_IMG_1104.JPEG,[254.98730538 254.97271461 254.93538574],88.11694444444444,[151.99124686  70.46318173  33.44842994],2.2691666666666666,[145.11756496  88.75724715  69.28333691],1.2934722222222224,[172.94812021 121.03279625 106.40543938],1.2154166666666668,[92.1995568  40.43200373 22.75484021],1.1908333333333334,[168.24179035 181.09956761 196.20322543],1.1884722222222222,[218.8854605  156.38721365 128.82748948],1.1883333333333332,[14.38059614  8.7710111   6.13547633],1.1881944444444446,[190.36197825 231.09049456 248.18449667],1.1879166666666667,[197.6024399  110.098194    64.79739266],1.16125
colorbar_IMG_1111.JPG,[254.99469769 254.99137665 254.9419693 ],88.11666666666666,[69.01970645 67.53792176 39.80211684],2.375138888888889,[120.28390597 113.58736438  67.18139693],1.228888888888889,[27.26711049 28.1513665   9.88600794],1.1891666666666667,[204.90218535 200.23968681 193.41860465],1.1884722222222222,[153.14339138 154.82809396 153.75937829],1.1884722222222222,[195.86298808 173.3368015  147.37315876],1.1880555555555556,[168.63385551 144.95873276 109.64589666],1.1880555555555556,[101.14110139 105.29922004 112.73930513],1.1752777777777776,[165.45020921 111.15827854  54.69240885],1.1618055555555555
colorbar_IMG_1114.JPG,[254.98805872 254.99018659 254.97616   ],88.11638888888889,[179.09842773 190.05137647 209.25074522],2.3762499999999998,[145.41558593 147.89099194 155.77322117],1.18875,[103.26580208 106.10012852 120.35074191],1.18875,[222.97289086 220.97160552 221.79586352],1.188611111111111,[69.98679598 58.08681935 58.13005375],1.188611111111111,[203.22907901 169.0926835  149.62599345],1.1883333333333332,[151.428872   126.13594389 111.15604909],1.1881944444444446,[24.06242693 18.79471592 16.47311199],1.1880555555555556,[116.34159458  90.96574702  78.47755436],1.1880555555555556
colorbar_IMG_1115.JPEG,[254.96924656 254.98895864 254.97370723],88.11569444444444,[22.01320788 15.93623985 16.20168313],2.3765277777777776,[230.22392244 225.03153837 219.11587431],1.1890277777777778,[203.16288853 193.97183921 185.07571863],1.188611111111111,[145.27147365 114.30372794 101.254061  ],1.1884722222222222,[174.66670562 150.3147131  137.48474933],1.1884722222222222,[73.61465638 50.94389902 45.05960729],1.1883333333333332,[ 98.24111734 204.45079476 241.95652174],1.1883333333333332,[ 39.06136045 135.86079944 197.70406732],1.1883333333333332,[113.82676797  84.07808299  74.56434833],1.1881944444444446
colorbar_IMG_1116.JPEG,[254.99807073 254.98708146 254.93590223],88.11625,[80.69340891 56.58069417 36.33972187],2.3769444444444443,[123.78682081  96.67352601  80.13583815],1.2013888888888888,[162.83023014 149.52792876 145.41228172],1.200972222222222,[227.21252483 219.48498656 210.25563734],1.18875,[208.72592333 192.52805049 171.73410472],1.1883333333333332,[164.31451613 125.30726975  73.61185133],1.1883333333333332,[38.80970193 21.88579778 15.26428989],1.1881944444444446,[195.07985824 161.01760189 113.20921441],1.1756944444444444,[125.78796833  82.32029311  34.78064059],1.175138888888889
colorbar_IMG_1117.JPEG,[254.99675922 254.98471823 254.9355155 ],88.11333333333333,[119.87938584  95.01517894  70.00175142],2.379027777777778,[225.4582556  219.99323694 215.30608675],1.1911111111111112,[152.03082672 133.9120738  113.8244979 ],1.1894444444444443,[62.97383789 46.93085728 32.42373277],1.1891666666666667,[207.71880841 190.14544393 169.77990654],1.1888888888888889,[175.6884058  158.98211781 143.15673212],1.1883333333333332,[27.43284629 18.53068381 15.65821157],1.1881944444444446,[117.11254095  54.05510061  20.5396584 ],1.1872222222222222,[173.94305132 115.09175064  30.71185845],1.1852777777777779
colorbar_IMG_1120.JPEG,[254.99352646 254.99376605 254.98200271],88.1151388888889,[152.2578157  151.09145094 150.42850465],2.3768055555555554,[220.43355908 226.91756189 236.57368052],1.1894444444444443,[68.9569993  68.00876373 66.26115915],1.188611111111111,[204.28978733 207.80906754 210.51542416],1.188611111111111,[98.7596401  95.13975228 92.17807899],1.188611111111111,[183.83428772 175.04195396 166.32160804],1.1884722222222222,[19.01250731 19.84722385 15.26253653],1.1881944444444446,[126.66639392 123.11876096 120.24418469],1.1881944444444446,[45.92914767 44.9883082  41.40886239],1.1879166666666667
colorbar_IMG_1122.JPEG,[254.87826188 254.90001789 254.82326612],89.30486111111111,[26.46670561 23.25221963 21.99147196],1.1888888888888889,[142.94262678 141.94449638 138.18100023],1.188611111111111,[81.68298668 78.08272961 75.19303576],1.188611111111111,[205.80600678 196.0868295  186.0877644 ],1.1884722222222222,[121.06042543 120.06042543 116.34303413],1.1883333333333332,[102.54663394  99.91865358  95.09326788],1.1883333333333332,[55.84662146 50.80114566 48.18155249],1.1880555555555556,[180.81412205 167.42027122 163.34077625],1.1880555555555556,[4.01169317 3.97942002 3.9255145 ],1.1877777777777776
colorbar_IMG_1131.JPEG,[254.97474005 254.99616514 254.99773502],88.11708333333334,[224.46121924 234.75486586 241.88701853],2.3762499999999998,[27.40028041 33.90197453 42.1858862 ],1.18875,[44.81276297 52.02232352 61.59513791],1.1883333333333332,[64.18466573 74.01858345 82.69237962],1.1883333333333332,[ 97.21166433 113.00701262 127.30937354],1.1883333333333332,[134.8457223  145.90871903 152.02021973],1.1883333333333332,[172.25035063 184.74859748 193.74193548],1.1883333333333332,[ 80.93091759  94.75943892 107.89175921],1.1881944444444446,[11.87023615 17.0160159  21.17477204],1.1880555555555556
colorbar_IMG_1135.JPEG,[254.96182038 254.99333539 254.99057529],88.11055555555556,[13.77779727 28.48090308 71.9610458 ],2.3745833333333333,[227.30050006 247.86219328 251.03198046],1.1943055555555555,[28.07486007 44.88689366 90.53882929],1.1911111111111112,[10.93129236 11.09090909 20.12689881],1.188611111111111,[177.60979315 204.91480659 241.81313544],1.1884722222222222,[142.3813698  124.13861618 118.62646096],1.1883333333333332,[115.76718093 150.77676484 202.02805049],1.1883333333333332,[ 67.12790834  98.79059979 158.62726529],1.1879166666666667,[ 46.70498129  65.22298877 113.87593545],1.1877777777777776
colorbar_IMG_1136.JPEG,[254.35330922 254.65281217 254.90876714],89.30444444444444,[29.61735827 35.37007598 64.44178843],2.376388888888889,[158.64270857 143.42408135 125.71053848],1.2019444444444445,[84.81085181 78.9487748  81.39766628],1.1902777777777778,[142.28491294 179.93058315 233.788711  ],1.1884722222222222,[ 90.19086022 113.08882655 180.75771388],1.1883333333333332,[ 50.4608543   70.87524868 126.6327677 ],1.1868055555555554,[199.7694126   88.5277154   82.17610212],1.175138888888889,[ 11.20521931  94.76464102 219.72825288],1.1336111111111111,[ 32.07379135  90.77608142 177.68193384],0.05458333333333333
colorbar_IMG_1137.JPEG,[254.96723909 254.98978183 254.98287301],88.09194444444445,[10.03068919 17.00450108 36.25626936],2.3759722222222224,[119.51246035 110.58212506  98.78092433],1.2261111111111112,[215.60773987 232.2231509  249.97732997],1.2130555555555556,[ 42.33574131  65.80128426 132.34032794],1.21125,[41.02230006 51.93613543 81.25639229],1.1895833333333332,[143.5006429  188.85493863 238.30531853],1.1881944444444446,[109.29942101 120.07609595 173.59447005],1.1754166666666666,[ 19.92035293  99.04995827 219.06569691],1.1648611111111111,[172.70315111  74.82119838  72.80293626],1.1636111111111112
colorbar_IMG_1145.JPEG,[254.713956   254.78223287 254.8008445 ],89.30347222222223,[125.20618076 123.9464723  120.0348688 ],1.1909722222222223,[201.49784005 204.86853473 205.59497957],1.1895833333333332,[63.98785331 63.         59.52476057],1.1891666666666667,[150.03283861 149.04323945 145.34755171],1.1884722222222222,[171.96412294 171.93070001 169.8729695 ],1.1884722222222222,[94.02185601 89.08438523 83.44460028],1.1883333333333332,[14.02793688 15.05330216 16.93851549],1.1881944444444446,[39.97462285 40.03718863 38.11121506],1.187638888888889,[150.31849596 117.97493265  85.91097575],1.1856944444444444
colorbar_IMG_1153.JPEG,[254.90288093 254.92226459 254.94670195],89.23611111111111,[239.76411446 242.36902    247.13423931],1.2570833333333333,[231.36464153 234.04364525 239.0358473 ],1.1933333333333334,[199.18489553 202.98085678 211.87731995],1.1898611111111113,[21.9427637  23.94895456 22.96227076],1.1890277777777778,[84.88220171 84.96996611 84.99953255],1.1884722222222222,[144.14923454 145.0095828  146.72969499],1.1884722222222222,[42.87115632 43.80614989 39.33999766],1.1879166666666667,[4.97229042 5.97065357 9.70162516],1.1879166666666667,[221.37536726 223.80303208 232.94464684],1.1818055555555556
IMG_1070.JPEG,[103.42760376  88.75064591  78.45774679],16.66914621988932,[80.482746   66.83356303 49.91411176],13.061809539794922,[16.44167777 13.24364299 15.89965658],12.964630126953125,[209.45005243 204.01352024 187.43436884],12.058003743489582,[178.98914807 168.26292    162.7729704 ],9.87539291381836,[229.62766999 226.45314195 216.55581135],9.583632151285808,[166.8785171  137.69623173 117.80008755],7.547283172607422,[52.48082972 41.57875933 33.42279171],7.241503397623698,[138.86126432 116.83952441  63.65938425],6.208324432373047,[178.07267729 205.19794039  88.0308012 ],4.790274302164713
